           1    -5.46138    -5.46138           0
           2     -5.4621    -5.46174 0.000255897
           3    -5.46013     -5.4612 0.000470877
           4    -5.46198     -5.4614 0.000391284
           5    -5.46088    -5.46129 0.000326337
           6    -5.46105    -5.46125 0.000274465
           7    -5.46178    -5.46133 0.000245329
           8    -5.46242    -5.46146 0.000249539
           9    -5.46162    -5.46148 0.000222385
          10    -5.46138    -5.46147 0.000200387
          11    -5.46164    -5.46149  0.00018275
          12     -5.4621    -5.46154 0.000174596
          13     -5.4604    -5.46145 0.000181839
          14    -5.46037    -5.46137  0.00018448
          15    -5.46192    -5.46141 0.000175697
          16    -5.46237    -5.46147 0.000174632
          17    -5.46107    -5.46144 0.000165952
          18    -5.46133    -5.46144 0.000156861
          19    -5.46104    -5.46142 0.000149997
          20    -5.46158    -5.46143 0.000142726
          21     -5.4613    -5.46142  0.00013606
          22    -5.46092     -5.4614 0.000131751
          23      -5.462    -5.46142 0.000128567
          24     -5.4618    -5.46144 0.000124192
          25    -5.46066    -5.46141 0.000123098
          26    -5.46138    -5.46141 0.000118367
          27    -5.46105    -5.46139 0.000114725
          28    -5.46132    -5.46139 0.000110657
          29    -5.46118    -5.46138 0.000107084
          30    -5.46184     -5.4614 0.000104613
          31    -5.46066    -5.46137 0.000103926
          32    -5.46149    -5.46138 0.000100741
          33     -5.4616    -5.46138 9.79101e-05
          34     -5.4612    -5.46138 9.51811e-05
          35     -5.4612    -5.46137 9.25941e-05
          36    -5.46137    -5.46137 9.00222e-05
          37    -5.46133    -5.46137 8.75979e-05
          38    -5.46157    -5.46138 8.54534e-05
          39      -5.462    -5.46139 8.47539e-05
          40    -5.46164     -5.4614 8.28536e-05
          41     -5.4622    -5.46142 8.31074e-05
          42    -5.46073     -5.4614 8.27191e-05
          43     -5.4609    -5.46139 8.16211e-05
          44    -5.46083    -5.46138 8.07557e-05
          45    -5.46145    -5.46138 7.89754e-05
          46    -5.46171    -5.46139  7.7591e-05
          47     -5.4615    -5.46139 7.59798e-05
          48    -5.46276    -5.46142 7.95857e-05
          49    -5.46192    -5.46143 7.86133e-05
          50    -5.46177    -5.46144 7.73434e-05
          51    -5.46092    -5.46143   7.649e-05
          52    -5.46173    -5.46143 7.52371e-05
          53    -5.46216    -5.46145 7.50539e-05
          54    -5.46182    -5.46145 7.39858e-05
          55    -5.46105    -5.46145 7.30066e-05
          56    -5.46081    -5.46143 7.25748e-05
          57    -5.46126    -5.46143 7.13636e-05
          58    -5.46025    -5.46141 7.29835e-05
          59    -5.46053     -5.4614 7.32444e-05
          60    -5.46037    -5.46138  7.4008e-05
          61    -5.46128    -5.46138 7.28106e-05
          62    -5.46112    -5.46137 7.17506e-05
          63    -5.46137    -5.46137 7.06117e-05
          64    -5.46266    -5.46139 7.23142e-05
          65    -5.46127    -5.46139 7.12277e-05
          66    -5.46158    -5.46139 7.02043e-05
          67     -5.4615     -5.4614 6.91759e-05
          68    -5.46147     -5.4614 6.81663e-05
          69    -5.46094    -5.46139 6.74979e-05
          70    -5.46146    -5.46139 6.65403e-05
          71    -5.46209     -5.4614 6.63197e-05
          72    -5.46097    -5.46139 6.56708e-05
          73    -5.46171     -5.4614 6.49151e-05
          74    -5.46146     -5.4614 6.40431e-05
          75    -5.46131     -5.4614 6.31995e-05
          76    -5.46034    -5.46138 6.38816e-05
          77    -5.46021    -5.46137 6.48375e-05
          78    -5.46124    -5.46137 6.40292e-05
          79    -5.46005    -5.46135 6.53405e-05
          80    -5.46143    -5.46135  6.4532e-05
          81    -5.46166    -5.46136  6.3844e-05
          82    -5.46114    -5.46135 6.31196e-05
          83    -5.46048    -5.46134 6.32389e-05
          84    -5.46131    -5.46134 6.24874e-05
          85    -5.46204    -5.46135  6.2284e-05
          86    -5.46062    -5.46134  6.2131e-05
          87    -5.46166    -5.46135 6.15263e-05
          88    -5.46214    -5.46135 6.14825e-05
          89    -5.46103    -5.46135 6.09018e-05
          90    -5.46058    -5.46134 6.08282e-05
          91    -5.46244    -5.46135 6.13461e-05
          92    -5.46192    -5.46136 6.09912e-05
          93    -5.46167    -5.46136 6.04258e-05
          94     -5.4615    -5.46137 5.98014e-05
          95    -5.46145    -5.46137 5.91788e-05
          96    -5.46056    -5.46136   5.916e-05
          97    -5.46219    -5.46137 5.91691e-05
          98    -5.46027    -5.46136 5.96168e-05
          99    -5.46137    -5.46136 5.90149e-05
         100    -5.46174    -5.46136 5.85508e-05
