           1   0.0496858   0.0496858           0
           2   0.0490041   0.0493449 0.000241025
           3    0.049681   0.0494569 0.000184892
           4   0.0495826   0.0494884 0.000141312
           5   0.0490722   0.0494051 0.000135359
           6   0.0490002   0.0493376 0.000128528
           7   0.0488844   0.0492729 0.000125417
           8   0.0483219    0.049154 0.000156227
           9   0.0494993   0.0491924 0.000143501
          10   0.0493983    0.049213  0.00013062
          11   0.0488729   0.0491821 0.000122349
          12   0.0488292   0.0491527 0.000115633
          13    0.048964   0.0491381 0.000107645
          14   0.0495257   0.0491658 0.000103454
          15   0.0495172   0.0491892  9.9173e-05
          16   0.0494474   0.0492054 9.42782e-05
          17    0.048996   0.0491931 8.95331e-05
          18   0.0487641   0.0491692 8.76731e-05
          19   0.0491519   0.0491683 8.30635e-05
          20   0.0489494   0.0491574  7.9628e-05
          21   0.0490924   0.0491543 7.58964e-05
          22   0.0488787   0.0491418 7.34731e-05
          23   0.0495326   0.0491587 7.22174e-05
          24   0.0486554   0.0491378 7.21896e-05
          25    0.049397   0.0491481 7.00427e-05
          26   0.0487306   0.0491321  6.9165e-05
          27   0.0487115   0.0491165  6.8335e-05
          28   0.0492511   0.0491213 6.60633e-05
          29   0.0489225   0.0491145 6.41399e-05
          30   0.0485423   0.0490954 6.47758e-05
          31   0.0488956   0.0490889 6.30061e-05
          32   0.0496961   0.0491079 6.38301e-05
          33   0.0495961   0.0491227 6.35868e-05
          34   0.0494859   0.0491334 6.26076e-05
          35   0.0485243    0.049116 6.31908e-05
          36    0.049662   0.0491312 6.32298e-05
          37   0.0487488   0.0491208 6.23596e-05
          38   0.0486825   0.0491093 6.17763e-05
          39   0.0492939    0.049114 6.03735e-05
          40   0.0487887   0.0491059 5.94096e-05
          41   0.0487756   0.0490978 5.85041e-05
          42    0.048543   0.0490846 5.85834e-05
          43   0.0490176   0.0490831 5.72418e-05
          44   0.0483213   0.0490658 5.85004e-05
          45    0.048833   0.0490606 5.74285e-05
          46   0.0489119   0.0490573  5.6271e-05
          47   0.0487474   0.0490508 5.54588e-05
          48   0.0493517    0.049057 5.46567e-05
          49   0.0493816   0.0490636 5.39412e-05
          50   0.0493945   0.0490703 5.32668e-05
          51   0.0488467   0.0490659 5.24024e-05
          52   0.0490891   0.0490663 5.13965e-05
          53   0.0495494   0.0490754 5.12287e-05
          54   0.0493705   0.0490809 5.05706e-05
          55   0.0493827   0.0490864  4.9948e-05
          56    0.049214   0.0490887  4.9108e-05
          57   0.0491353   0.0490895 4.82533e-05
          58   0.0491061   0.0490898 4.74222e-05
          59   0.0490521   0.0490891 4.66227e-05
          60   0.0492896   0.0490925 4.59653e-05
          61   0.0495293   0.0490996 4.57663e-05
          62   0.0494421   0.0491052 4.53602e-05
          63    0.049286    0.049108 4.47309e-05
          64   0.0491559   0.0491088 4.40382e-05
          65   0.0486908   0.0491024 4.38277e-05
          66   0.0495783   0.0491096 4.37529e-05
          67   0.0492103   0.0491111 4.31257e-05
          68   0.0489541   0.0491088 4.25532e-05
          69   0.0489627   0.0491066 4.19891e-05
          70   0.0493601   0.0491103  4.1545e-05
          71   0.0489046   0.0491074 4.10607e-05
          72   0.0493511   0.0491108 4.06298e-05
          73   0.0486965   0.0491051 4.04676e-05
          74   0.0490605   0.0491045 3.99252e-05
          75   0.0496755   0.0491121 4.01123e-05
          76   0.0491907   0.0491131 3.95979e-05
          77    0.049073   0.0491126 3.90871e-05
          78   0.0486104   0.0491062 3.91127e-05
          79   0.0487509   0.0491017 3.88753e-05
          80   0.0483584   0.0490924 3.94839e-05
          81   0.0492577   0.0490944 3.90491e-05
          82   0.0491304   0.0490949 3.85754e-05
          83   0.0497129   0.0491023 3.88226e-05
          84   0.0494796   0.0491068 3.86194e-05
          85   0.0491691   0.0491075 3.81721e-05
          86     0.04949    0.049112 3.79864e-05
          87   0.0493181   0.0491143 3.76236e-05
          88   0.0489959    0.049113 3.72201e-05
          89    0.049207   0.0491141 3.68169e-05
          90   0.0492026    0.049115  3.6421e-05
          91   0.0495175   0.0491195 3.62883e-05
          92   0.0486244   0.0491141 3.62908e-05
          93   0.0488519   0.0491113 3.60098e-05
          94   0.0491999   0.0491122 3.56391e-05
          95   0.0488358   0.0491093 3.53826e-05
          96   0.0481836   0.0490997 3.63041e-05
          97   0.0494658   0.0491034 3.61255e-05
          98   0.0489562   0.0491019 3.57881e-05
          99   0.0492721   0.0491036 3.54678e-05
         100   0.0494485   0.0491071 3.52804e-05
