17.3245  1-25-31-7-3-34-6-18-12-11-28-16-30-15-10-20-32-33-22-21-26-13-4-27-29-5-2-8-24-17-19-14-23-9-1
16.9038  1-15-29-5-22-34-3-4-11-30-27-18-26-13-12-8-32-16-23-28-14-2-7-33-20-10-19-25-31-9-6-17-24-21-1
16.4904  1-8-19-20-34-25-32-9-28-10-6-12-16-27-5-18-17-30-14-2-3-13-24-15-31-7-33-4-26-22-29-11-23-21-1
16.4087  1-23-7-26-13-9-22-19-17-31-30-29-11-2-4-14-33-27-32-20-24-3-12-15-21-8-34-18-25-16-5-6-28-10-1
16.4087  1-23-7-26-13-9-22-19-17-31-30-29-11-2-4-14-33-27-32-20-24-3-12-15-21-8-34-18-25-16-5-6-28-10-1
16.2708  1-3-13-8-19-20-34-25-9-32-28-10-6-12-16-27-5-18-17-30-14-2-24-15-31-7-33-4-26-22-29-11-23-21-1
15.9987  1-24-8-19-20-34-25-32-9-28-10-16-27-5-18-17-30-2-14-3-13-6-12-15-31-7-33-4-26-22-29-11-23-21-1
15.6021  1-8-4-22-26-24-17-23-20-25-19-2-12-10-11-30-15-14-21-16-18-27-32-34-5-29-31-28-13-9-6-7-3-33-1
15.6021  1-8-4-22-26-24-17-23-20-25-19-2-12-10-11-30-15-14-21-16-18-27-32-34-5-29-31-28-13-9-6-7-3-33-1
15.2966  1-7-13-3-17-29-22-10-20-18-6-25-23-15-24-14-2-8-19-21-32-27-16-30-31-28-26-12-9-5-4-11-34-33-1
14.1287  1-19-2-12-10-11-30-15-14-21-8-4-22-26-24-17-23-20-25-16-18-27-32-34-5-29-31-28-13-9-6-7-3-33-1
14.1287  1-19-2-12-10-11-30-15-14-21-8-4-22-26-24-17-23-20-25-16-18-27-32-34-5-29-31-28-13-9-6-7-3-33-1
14.0164  1-17-29-22-7-13-3-10-20-18-6-25-23-15-24-14-2-8-19-21-32-27-16-30-31-28-26-12-9-5-11-4-34-33-1
13.3122  1-23-17-31-30-29-11-4-2-14-19-22-9-13-26-7-33-27-32-20-24-3-12-15-21-8-34-18-25-16-5-6-28-10-1
