           1     1.19709     1.19709           0
           2     1.21371      1.2054  0.00587728
           3     1.22325     1.21135  0.00624231
           4      1.2186     1.21316  0.00493741
           5     1.20167     1.21086  0.00445309
           6     1.20371     1.20967  0.00386722
           7     1.21432     1.21034  0.00337121
           8     1.21431     1.21083  0.00298619
           9     1.21759     1.21158  0.00274717
          10     1.19248     1.20967  0.00306565
          11     1.23556     1.21203  0.00357787
          12     1.22736      1.2133  0.00350037
          13     1.19425     1.21184  0.00352472
          14     1.20371     1.21126  0.00332037
          15     1.20624     1.21092  0.00311581
          16     1.21924     1.21144  0.00296409
          17     1.20276     1.21093  0.00283344
          18      1.2132     1.21106  0.00267882
          19     1.20276     1.21062  0.00257314
          20     1.21279     1.21073  0.00244678
          21     1.22829     1.21157  0.00246906
          22     1.21243      1.2116  0.00235714
          23     1.22099     1.21201  0.00228974
          24       1.221     1.21239  0.00222474
          25     1.22315     1.21282  0.00217697
          26      1.2033     1.21245   0.0021238
          27     1.20796     1.21229  0.00205164
          28     1.21367     1.21233  0.00197896
          29     1.21966     1.21259  0.00192676
          30     1.21029     1.21251  0.00186406
          31     1.18148     1.21151  0.00205514
          32     1.17748     1.21045  0.00224932
          33     1.18402     1.20965  0.00231931
          34     1.25811     1.21107  0.00265316
          35     1.22954      1.2116   0.0026293
          36     1.22713     1.21203   0.0025914
          37     1.24138     1.21282     0.00264
          38     1.21577      1.2129  0.00257166
          39     1.21864     1.21305  0.00250994
          40     1.20513     1.21285  0.00245499
          41     1.20199     1.21258  0.00240937
          42     1.22052     1.21277   0.0023594
          43     1.22358     1.21303  0.00231788
          44     1.21562     1.21308  0.00226595
          45     1.21163     1.21305  0.00221583
          46     1.19792     1.21272  0.00219193
          47     1.20324     1.21252  0.00215455
          48     1.21017     1.21247  0.00211022
          49     1.22001     1.21263  0.00207275
          50     1.20217     1.21242  0.00204181
          51     1.21756     1.21252  0.00200426
          52      1.2122     1.21251  0.00196573
          53     1.22145     1.21268  0.00193585
          54     1.20966     1.21262  0.00190082
          55     1.21516     1.21267  0.00186681
          56     1.20958     1.21262   0.0018343
          57     1.19228     1.21226  0.00183647
          58     1.20594     1.21215  0.00180804
          59     1.20796     1.21208  0.00177879
          60     1.21241     1.21208  0.00174915
          61      1.2008      1.2119  0.00173023
          62      1.2027     1.21175  0.00170868
          63     1.19816     1.21153  0.00169512
          64     1.22267     1.21171  0.00167754
          65     1.21051     1.21169  0.00165183
          66     1.20896     1.21165  0.00162733
          67     1.21853     1.21175  0.00160627
          68     1.21294     1.21177  0.00158274
          69     1.24495     1.21225  0.00163122
          70     1.23805     1.21262  0.00164903
          71     1.23611     1.21295  0.00165867
          72     1.22972     1.21318   0.0016519
          73     1.21088     1.21315  0.00162957
          74     1.20135     1.21299  0.00161533
          75     1.20337     1.21286  0.00159888
          76     1.24127     1.21324  0.00162093
          77     1.20847     1.21317  0.00160106
          78     1.19885     1.21299  0.00159104
          79      1.2267     1.21316  0.00158033
          80     1.22901     1.21336  0.00157294
          81     1.24121     1.21371  0.00159066
          82     1.18966     1.21341  0.00159806
          83     1.22486     1.21355  0.00158474
          84     1.21228     1.21354  0.00156595
          85     1.21351     1.21354  0.00154752
          86     1.21202     1.21352  0.00152963
          87     1.21068     1.21349  0.00151239
          88     1.23833     1.21377  0.00152134
          89     1.20707     1.21369   0.0015061
          90     1.22946     1.21387  0.00149953
          91     1.21868     1.21392  0.00148398
          92     1.20141     1.21378  0.00147407
          93     1.21714     1.21382  0.00145866
          94     1.20745     1.21375  0.00144472
          95     1.21763     1.21379  0.00143008
          96     1.23263     1.21399  0.00142859
          97     1.21894     1.21404  0.00141477
          98     1.22265     1.21413  0.00140306
          99     1.22135      1.2142  0.00139078
         100     1.21574     1.21422  0.00137696
