             10      -0.462146      -0.462078    6.81285e-05
             20      -0.463538      -0.462293    0.000166066
             30      -0.462416      -0.462323    0.000177552
             40      -0.461706      -0.461977    0.000165095
             50      -0.463456       -0.46231    0.000207512
             60      -0.460655      -0.462103    0.000158979
             70      -0.459024      -0.462158    0.000199023
             80      -0.465011      -0.462138    0.000198271
             90      -0.460563      -0.462177    0.000200744
            100      -0.460784      -0.462372    0.000200379
